"SerialCode","dt_utc","degC","rh","dt_pdt","date_pdt","hr_pdt","eve_morn","intervalID"
"FS-349",2020-07-26 13:43:07,17.24,83.63,2020-07-26 06:43:07,2020-07-26,6,"am",5
"FS-349",2020-07-27 13:35:39,15.79,87.77,2020-07-27 06:35:39,2020-07-27,6,"am",5
"FS-349",2020-07-27 13:38:48,16.42,85.14,2020-07-27 06:38:48,2020-07-27,6,"am",5
"FS-349",2020-07-28 13:34:46,15.89,87.97,2020-07-28 06:34:46,2020-07-28,6,"am",5
"FS-349",2020-07-28 13:40:33,17.08,84.33,2020-07-28 06:40:33,2020-07-28,6,"am",5
"FS-349",2020-07-28 13:42:47,17.56,83.25,2020-07-28 06:42:47,2020-07-28,6,"am",5
"FS-349",2020-07-28 13:52:14,19.89,77.51,2020-07-28 06:52:14,2020-07-28,6,"am",5
"FS-349",2020-07-29 13:27:01,14.71,93.21,2020-07-29 06:27:01,2020-07-29,6,"am",5
"FS-349",2020-07-29 13:31:18,15.2,91.74,2020-07-29 06:31:18,2020-07-29,6,"am",5
"FS-349",2020-07-29 13:36:21,16.08,89.94,2020-07-29 06:36:21,2020-07-29,6,"am",5
"FS-349",2020-07-29 13:41:04,17.07,87.5,2020-07-29 06:41:04,2020-07-29,6,"am",5
"FS-349",2020-07-29 13:45:13,18.01,84.52,2020-07-29 06:45:13,2020-07-29,6,"am",5
"FS-349",2020-07-29 13:49:54,19.19,80.72,2020-07-29 06:49:54,2020-07-29,6,"am",5
"FS-349",2020-07-30 13:23:48,13.64,93.1,2020-07-30 06:23:48,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:28:38,13.95,93.04,2020-07-30 06:28:38,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:32:21,14.46,92.24,2020-07-30 06:32:21,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:36:52,15.24,88.49,2020-07-30 06:36:52,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:41:27,16.13,86.09,2020-07-30 06:41:27,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:44:13,16.77,84.69,2020-07-30 06:44:13,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:46:31,17.34,82.93,2020-07-30 06:46:31,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:51:35,18.52,77.51,2020-07-30 06:51:35,2020-07-30,6,"am",6
"FS-349",2020-07-30 13:56:05,19.58,74.54,2020-07-30 06:56:05,2020-07-30,6,"am",6
"FS-349",2020-07-31 13:26:12,14.31,94.53,2020-07-31 06:26:12,2020-07-31,6,"am",6
"FS-349",2020-07-31 13:33:17,15.04,93.96,2020-07-31 06:33:17,2020-07-31,6,"am",6
"FS-349",2020-07-31 13:37:27,15.69,92.28,2020-07-31 06:37:27,2020-07-31,6,"am",6
"FS-349",2020-07-31 13:44:42,17.08,87.79,2020-07-31 06:44:42,2020-07-31,6,"am",6
"FS-349",2020-07-31 13:47:25,17.69,85.87,2020-07-31 06:47:25,2020-07-31,6,"am",6
"FS-349",2020-07-31 13:53:28,19.04,81.57,2020-07-31 06:53:28,2020-07-31,6,"am",6
"FS-349",2020-08-01 13:26:02,13.62,89.45,2020-08-01 06:26:02,2020-08-01,6,"am",6
"FS-349",2020-08-01 13:29:17,13.86,89.82,2020-08-01 06:29:17,2020-08-01,6,"am",6
"FS-349",2020-08-01 13:34:55,14.58,87.95,2020-08-01 06:34:55,2020-08-01,6,"am",6
"FS-349",2020-08-01 13:37:42,15.07,86.05,2020-08-01 06:37:42,2020-08-01,6,"am",6
"FS-349",2020-08-01 13:49:08,17.7,77.93,2020-08-01 06:49:08,2020-08-01,6,"am",6
"FS-349",2020-08-02 13:28:54,13.09,92,2020-08-02 06:28:54,2020-08-02,6,"am",6
"FS-349",2020-08-02 13:31:02,13.3,91.5,2020-08-02 06:31:02,2020-08-02,6,"am",6
"FS-349",2020-08-02 13:34:26,13.72,89.5,2020-08-02 06:34:26,2020-08-02,6,"am",6
"FS-349",2020-08-02 13:42:39,15.04,83.05,2020-08-02 06:42:39,2020-08-02,6,"am",6
"FS-349",2020-08-02 13:48:58,16.36,79.2,2020-08-02 06:48:58,2020-08-02,6,"am",6
"FS-349",2020-08-03 13:26:35,12.94,88.23,2020-08-03 06:26:35,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:28:51,13.02,87.68,2020-08-03 06:28:51,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:32:07,13.38,86.53,2020-08-03 06:32:07,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:36:23,14.03,87.22,2020-08-03 06:36:23,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:43:28,15.48,82.4,2020-08-03 06:43:28,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:45:41,15.96,80.45,2020-08-03 06:45:41,2020-08-03,6,"am",6
"FS-349",2020-08-03 13:51:30,17.42,77.27,2020-08-03 06:51:30,2020-08-03,6,"am",6
"FS-349",2020-08-04 13:30:03,12.5,95.65,2020-08-04 06:30:03,2020-08-04,6,"am",6
"FS-349",2020-08-04 13:37:24,13.25,95.81,2020-08-04 06:37:24,2020-08-04,6,"am",6
"FS-349",2020-08-04 13:46:16,14.8,91.63,2020-08-04 06:46:16,2020-08-04,6,"am",6
"FS-349",2020-08-04 13:48:19,15.24,90.1,2020-08-04 06:48:19,2020-08-04,6,"am",6
"FS-349",2020-08-04 13:57:54,17.77,81.66,2020-08-04 06:57:54,2020-08-04,6,"am",6
"FS-349",2020-08-05 13:29:32,11.68,96.25,2020-08-05 06:29:32,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:31:43,11.83,96.53,2020-08-05 06:31:43,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:33:48,12.12,97.25,2020-08-05 06:33:48,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:40:47,13.42,95.93,2020-08-05 06:40:47,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:43:25,14.03,93.89,2020-08-05 06:43:25,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:51:35,15.91,86.38,2020-08-05 06:51:35,2020-08-05,6,"am",6
"FS-349",2020-08-05 13:58:12,17.47,81.24,2020-08-05 06:58:12,2020-08-05,6,"am",6
"FS-349",2020-08-06 13:28:50,9.8,96.83,2020-08-06 06:28:50,2020-08-06,6,"am",6
"FS-349",2020-08-06 13:31:15,9.97,97.3,2020-08-06 06:31:15,2020-08-06,6,"am",6
"FS-349",2020-08-06 13:33:33,10.17,97.47,2020-08-06 06:33:33,2020-08-06,6,"am",6
"FS-349",2020-08-06 13:41:28,11.25,97.45,2020-08-06 06:41:28,2020-08-06,6,"am",6
"FS-349",2020-08-06 13:50:40,13.11,91,2020-08-06 06:50:40,2020-08-06,6,"am",6
"FS-349",2020-08-06 13:55:53,14.29,86.1,2020-08-06 06:55:53,2020-08-06,6,"am",6
"FS-349",2020-08-07 13:30:59,13.4,96.48,2020-08-07 06:30:59,2020-08-07,6,"am",7
"FS-349",2020-08-07 13:47:31,15.55,92.54,2020-08-07 06:47:31,2020-08-07,6,"am",7
"FS-349",2020-08-07 13:55:58,17.4,85.98,2020-08-07 06:55:58,2020-08-07,6,"am",7
"FS-349",2020-08-08 13:31:24,14.03,94.48,2020-08-08 06:31:24,2020-08-08,6,"am",7
"FS-349",2020-08-08 13:48:19,16.42,87.94,2020-08-08 06:48:19,2020-08-08,6,"am",7
"FS-349",2020-08-08 13:58:38,19,79.15,2020-08-08 06:58:38,2020-08-08,6,"am",7
"FS-349",2020-08-09 13:50:31,17.49,85.16,2020-08-09 06:50:31,2020-08-09,6,"am",7
"FS-349",2020-08-10 13:32:56,15.47,93.5,2020-08-10 06:32:56,2020-08-10,6,"am",7
"FS-349",2020-08-10 13:35:09,15.55,93.95,2020-08-10 06:35:09,2020-08-10,6,"am",7
"FS-349",2020-08-10 13:44:22,16.6,91.5,2020-08-10 06:44:22,2020-08-10,6,"am",7
"FS-349",2020-08-10 13:52:43,18.16,86.5,2020-08-10 06:52:43,2020-08-10,6,"am",7
"FS-349",2020-08-10 13:54:44,18.64,84.79,2020-08-10 06:54:44,2020-08-10,6,"am",7
"FS-349",2020-08-11 13:34:06,15.61,93.92,2020-08-11 06:34:06,2020-08-11,6,"am",7
"FS-349",2020-08-12 13:43:10,16.3,93.91,2020-08-12 06:43:10,2020-08-12,6,"am",7
"FS-349",2020-08-12 13:54:08,18.24,87.98,2020-08-12 06:54:08,2020-08-12,6,"am",7
"FS-349",2020-08-12 13:56:10,18.67,86.75,2020-08-12 06:56:10,2020-08-12,6,"am",7
"FS-349",2020-08-14 13:39:28,17.77,92.44,2020-08-14 06:39:28,2020-08-14,6,"am",8
"FS-349",2020-08-15 13:44:57,18.57,88.95,2020-08-15 06:44:57,2020-08-15,6,"am",8
"FS-349",2020-08-15 13:56:02,20.7,82.21,2020-08-15 06:56:02,2020-08-15,6,"am",8
"FS-349",2020-08-16 13:57:24,22.74,97.12,2020-08-16 06:57:24,2020-08-16,6,"am",8
"FS-349",2020-08-17 13:56:58,21.32,86.47,2020-08-17 06:56:58,2020-08-17,6,"am",8
"FS-349",2020-08-27 13:54:10,14.56,93.27,2020-08-27 06:54:10,2020-08-27,6,"am",9
"FS-349",2020-08-27 13:56:41,14.8,92.43,2020-08-27 06:56:41,2020-08-27,6,"am",9
"FS-349",2020-08-30 13:54:05,13.39,94.37,2020-08-30 06:54:05,2020-08-30,6,"am",10
"FS-349",2020-10-22 08:39:36,13.09,84.47,2020-10-22 01:39:36,2020-10-22,1,"am",16
"FS-349",2020-10-24 11:13:43,8.94,85.68,2020-10-24 04:13:43,2020-10-24,4,"am",16
"FS-352",2020-07-12 13:22:19,18.99,64.56,2020-07-12 06:22:19,2020-07-12,6,"am",3
"FS-352",2020-08-04 13:37:01,14.73,86.58,2020-08-04 06:37:01,2020-08-04,6,"am",6
"FS-352",2020-08-07 13:55:19,18.38,77.67,2020-08-07 06:55:19,2020-08-07,6,"am",7
"FS-353",2020-07-12 13:22:29,17.78,73.75,2020-07-12 06:22:29,2020-07-12,6,"am",3
"FS-353",2020-07-14 13:27:43,16.32,80.85,2020-07-14 06:27:43,2020-07-14,6,"am",3
"FS-353",2020-07-14 13:33:58,18.13,73.49,2020-07-14 06:33:58,2020-07-14,6,"am",3
"FS-353",2020-07-14 13:38:52,19.6,69.18,2020-07-14 06:38:52,2020-07-14,6,"am",3
"FS-353",2020-07-15 13:21:58,14.49,89.79,2020-07-15 06:21:58,2020-07-15,6,"am",3
"FS-353",2020-07-15 13:27:02,15.38,87.74,2020-07-15 06:27:02,2020-07-15,6,"am",3
"FS-353",2020-07-15 13:38:51,18.61,76.95,2020-07-15 06:38:51,2020-07-15,6,"am",3
"FS-353",2020-07-17 13:31:37,17.98,82.86,2020-07-17 06:31:37,2020-07-17,6,"am",4
"FS-353",2020-07-17 13:35:02,18.87,79.74,2020-07-17 06:35:02,2020-07-17,6,"am",4
"FS-353",2020-07-18 13:22:05,15.27,92.21,2020-07-18 06:22:05,2020-07-18,6,"am",4
"FS-353",2020-07-19 13:24:57,16.24,89.33,2020-07-19 06:24:57,2020-07-19,6,"am",4
"FS-353",2020-07-19 13:33:06,18.08,83.97,2020-07-19 06:33:06,2020-07-19,6,"am",4
"FS-353",2020-07-21 13:30:05,16.14,86.65,2020-07-21 06:30:05,2020-07-21,6,"am",4
"FS-353",2020-07-23 13:25:04,13.48,95.55,2020-07-23 06:25:04,2020-07-23,6,"am",5
"FS-353",2020-07-23 13:35:05,15.15,89.86,2020-07-23 06:35:05,2020-07-23,6,"am",5
"FS-353",2020-07-24 13:27:42,14.98,89.71,2020-07-24 06:27:42,2020-07-24,6,"am",5
"FS-353",2020-07-24 13:32:56,16.09,84.75,2020-07-24 06:32:56,2020-07-24,6,"am",5
"FS-353",2020-07-24 13:36:48,17.19,80.54,2020-07-24 06:36:48,2020-07-24,6,"am",5
"FS-353",2020-07-24 13:43:05,19.28,73.95,2020-07-24 06:43:05,2020-07-24,6,"am",5
"FS-353",2020-07-24 13:52:10,22.23,63.52,2020-07-24 06:52:10,2020-07-24,6,"am",5
"FS-353",2020-07-28 13:32:34,15.74,87.74,2020-07-28 06:32:34,2020-07-28,6,"am",5
"FS-353",2020-07-28 13:40:48,17.98,78.61,2020-07-28 06:40:48,2020-07-28,6,"am",5
"FS-353",2020-07-30 13:46:05,19.35,72.23,2020-07-30 06:46:05,2020-07-30,6,"am",6
"FS-353",2020-07-31 13:31:16,15.08,91.91,2020-07-31 06:31:16,2020-07-31,6,"am",6
"FS-353",2020-08-01 13:37:52,15.6,80.71,2020-08-01 06:37:52,2020-08-01,6,"am",6
"FS-353",2020-08-01 13:50:06,19.99,65.88,2020-08-01 06:50:06,2020-08-01,6,"am",6
"FS-353",2020-08-03 13:35:38,15.74,76.82,2020-08-03 06:35:38,2020-08-03,6,"am",6
"FS-353",2020-08-03 13:45:11,18.66,69.12,2020-08-03 06:45:11,2020-08-03,6,"am",6
"FS-353",2020-08-04 13:37:03,14.08,92.13,2020-08-04 06:37:03,2020-08-04,6,"am",6
"FS-353",2020-08-04 13:49:24,17.55,78.73,2020-08-04 06:49:24,2020-08-04,6,"am",6
"FS-353",2020-08-05 13:34:43,12.04,95.98,2020-08-05 06:34:43,2020-08-05,6,"am",6
"FS-353",2020-08-05 13:38:00,12.83,94.66,2020-08-05 06:38:00,2020-08-05,6,"am",6
"FS-353",2020-08-06 13:45:22,12.91,92.2,2020-08-06 06:45:22,2020-08-06,6,"am",6
"FS-353",2020-08-06 13:49:14,14.06,87.53,2020-08-06 06:49:14,2020-08-06,6,"am",6
"FS-353",2020-08-07 11:48:20,13.99,93.69,2020-08-07 04:48:20,2020-08-07,4,"am",7
"FS-353",2020-08-07 13:56:01,19.73,75.99,2020-08-07 06:56:01,2020-08-07,6,"am",7
"FS-353",2020-08-08 13:43:45,16.01,87.02,2020-08-08 06:43:45,2020-08-08,6,"am",7
"FS-353",2020-08-09 11:38:05,15.81,90.58,2020-08-09 04:38:05,2020-08-09,4,"am",7
"FS-353",2020-08-09 12:21:08,15.77,89.33,2020-08-09 05:21:08,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:25:32,15.79,90.13,2020-08-09 05:25:32,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:27:41,15.83,90.31,2020-08-09 05:27:41,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:31:38,15.81,87.39,2020-08-09 05:31:38,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:34:09,15.74,87.13,2020-08-09 05:34:09,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:43:26,15.67,87.05,2020-08-09 05:43:26,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:45:44,15.66,87.06,2020-08-09 05:45:44,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:49:24,15.58,88.27,2020-08-09 05:49:24,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:54:49,15.62,89.7,2020-08-09 05:54:49,2020-08-09,5,"am",7
"FS-353",2020-08-09 12:59:42,15.65,88.92,2020-08-09 05:59:42,2020-08-09,5,"am",7
"FS-353",2020-08-09 13:03:57,15.67,89.7,2020-08-09 06:03:57,2020-08-09,6,"am",7
"FS-353",2020-08-09 13:50:01,19.67,72.86,2020-08-09 06:50:01,2020-08-09,6,"am",7
"FS-353",2020-08-10 12:04:27,16.03,91.54,2020-08-10 05:04:27,2020-08-10,5,"am",7
"FS-353",2020-08-10 12:35:53,15.66,93.14,2020-08-10 05:35:53,2020-08-10,5,"am",7
"FS-353",2020-08-10 13:38:53,16.44,91.84,2020-08-10 06:38:53,2020-08-10,6,"am",7
"FS-353",2020-08-10 13:54:18,20.67,76.16,2020-08-10 06:54:18,2020-08-10,6,"am",7
"FS-353",2020-08-11 12:35:38,15.84,91.55,2020-08-11 05:35:38,2020-08-11,5,"am",7
"FS-353",2020-08-11 12:38:09,15.87,90.24,2020-08-11 05:38:09,2020-08-11,5,"am",7
"FS-353",2020-08-11 12:47:25,15.76,90.6,2020-08-11 05:47:25,2020-08-11,5,"am",7
"FS-353",2020-08-11 13:43:20,17.22,87.76,2020-08-11 06:43:20,2020-08-11,6,"am",7
"FS-353",2020-08-11 13:54:45,20.11,77.36,2020-08-11 06:54:45,2020-08-11,6,"am",7
"FS-353",2020-08-12 12:45:24,16.18,92.56,2020-08-12 05:45:24,2020-08-12,5,"am",7
"FS-353",2020-08-12 13:40:51,16.18,91.82,2020-08-12 06:40:51,2020-08-12,6,"am",7
"FS-353",2020-08-12 13:49:43,18.02,85.29,2020-08-12 06:49:43,2020-08-12,6,"am",7
"FS-353",2020-08-12 13:53:40,19.24,81.74,2020-08-12 06:53:40,2020-08-12,6,"am",7
"FS-353",2020-08-13 12:43:20,17.28,86.09,2020-08-13 05:43:20,2020-08-13,5,"am",8
"FS-353",2020-08-13 12:51:42,17.2,86.04,2020-08-13 05:51:42,2020-08-13,5,"am",8
"FS-353",2020-08-13 12:55:16,17.19,86.6,2020-08-13 05:55:16,2020-08-13,5,"am",8
"FS-353",2020-08-14 12:45:42,19.31,86.5,2020-08-14 05:45:42,2020-08-14,5,"am",8
"FS-353",2020-08-14 12:51:36,19.16,87.96,2020-08-14 05:51:36,2020-08-14,5,"am",8
"FS-353",2020-08-14 13:07:39,18.59,86.66,2020-08-14 06:07:39,2020-08-14,6,"am",8
"FS-353",2020-08-15 13:55:05,22.06,74.75,2020-08-15 06:55:05,2020-08-15,6,"am",8
"FS-353",2020-08-16 12:04:24,20.2,95.85,2020-08-16 05:04:24,2020-08-16,5,"am",8
"FS-353",2020-08-16 12:11:03,20.13,96.1,2020-08-16 05:11:03,2020-08-16,5,"am",8
"FS-353",2020-08-16 12:16:40,20.24,96.97,2020-08-16 05:16:40,2020-08-16,5,"am",8
"FS-353",2020-08-17 13:46:02,20.73,87.23,2020-08-17 06:46:02,2020-08-17,6,"am",8
"FS-353",2020-08-17 13:56:28,22.47,77.88,2020-08-17 06:56:28,2020-08-17,6,"am",8
"FS-353",2020-08-23 13:05:35,17.37,94.13,2020-08-23 06:05:35,2020-08-23,6,"am",9
"FS-353",2020-08-25 12:41:57,18.6,94.2,2020-08-25 05:41:57,2020-08-25,5,"am",9
"FS-353",2020-08-27 13:54:24,15.11,91.37,2020-08-27 06:54:24,2020-08-27,6,"am",9
"FS-353",2020-08-28 13:52:10,13.89,89.3,2020-08-28 06:52:10,2020-08-28,6,"am",10
"FS-353",2020-08-28 13:58:37,14.94,88.12,2020-08-28 06:58:37,2020-08-28,6,"am",10
"FS-353",2020-08-30 13:53:38,13.65,92.28,2020-08-30 06:53:38,2020-08-30,6,"am",10
"FS-353",2020-09-05 12:29:04,15.32,90.96,2020-09-05 05:29:04,2020-09-05,5,"am",11
"FS-353",2020-09-05 13:59:57,16.24,91.12,2020-09-05 06:59:57,2020-09-05,6,"am",11
"FS-353",2020-09-06 10:23:01,17.96,90.06,2020-09-06 03:23:01,2020-09-06,3,"am",11
"FS-353",2020-09-06 11:28:20,19.08,85.15,2020-09-06 04:28:20,2020-09-06,4,"am",11
"FS-353",2020-09-17 09:46:46,13.89,94,2020-09-17 02:46:46,2020-09-17,2,"am",13
"FS-353",2020-09-17 10:50:59,13.34,94.26,2020-09-17 03:50:59,2020-09-17,3,"am",13
"FS-353",2020-09-17 12:17:09,13.38,94.02,2020-09-17 05:17:09,2020-09-17,5,"am",13
"FS-353",2020-09-17 12:35:38,13.41,93.68,2020-09-17 05:35:38,2020-09-17,5,"am",13
"FS-353",2020-09-17 12:43:20,13.68,92.2,2020-09-17 05:43:20,2020-09-17,5,"am",13
"FS-353",2020-09-17 13:13:58,13.54,93.84,2020-09-17 06:13:58,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:17:00,13.47,94.37,2020-09-17 06:17:00,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:19:29,13.44,94.86,2020-09-17 06:19:29,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:22:10,13.41,94.82,2020-09-17 06:22:10,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:24:53,13.34,94.94,2020-09-17 06:24:53,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:28:08,13.23,94.56,2020-09-17 06:28:08,2020-09-17,6,"am",13
"FS-353",2020-09-17 13:32:34,13.12,94.76,2020-09-17 06:32:34,2020-09-17,6,"am",13
"FS-353",2020-09-18 09:44:48,19.05,86.81,2020-09-18 02:44:48,2020-09-18,2,"am",14
"FS-353",2020-09-18 11:40:33,21.75,58.34,2020-09-18 04:40:33,2020-09-18,4,"am",14
"FS-353",2020-09-18 13:07:16,19.04,73.64,2020-09-18 06:07:16,2020-09-18,6,"am",14
"FS-353",2020-09-18 13:12:50,18.91,73.38,2020-09-18 06:12:50,2020-09-18,6,"am",14
"FS-353",2020-09-19 10:09:43,15.23,82.35,2020-09-19 03:09:43,2020-09-19,3,"am",14
"FS-353",2020-09-19 10:11:57,15.09,82.96,2020-09-19 03:11:57,2020-09-19,3,"am",14
"FS-353",2020-09-20 10:21:32,12.75,86.87,2020-09-20 03:21:32,2020-09-20,3,"am",14
"FS-353",2020-09-20 11:27:44,11.98,81.34,2020-09-20 04:27:44,2020-09-20,4,"am",14
"FS-353",2020-09-20 13:12:37,12.71,80.38,2020-09-20 06:12:37,2020-09-20,6,"am",14
"FS-353",2020-09-20 13:15:55,12.68,81.39,2020-09-20 06:15:55,2020-09-20,6,"am",14
"FS-353",2020-09-20 13:19:31,12.66,81.26,2020-09-20 06:19:31,2020-09-20,6,"am",14
"FS-353",2020-09-20 13:21:42,12.72,80.93,2020-09-20 06:21:42,2020-09-20,6,"am",14
"FS-353",2020-09-20 13:26:33,12.73,81.06,2020-09-20 06:26:33,2020-09-20,6,"am",14
"FS-353",2020-09-21 08:49:00,13.85,92.02,2020-09-21 01:49:00,2020-09-21,1,"am",14
"FS-353",2020-09-21 09:58:40,15.91,79.25,2020-09-21 02:58:40,2020-09-21,2,"am",14
"FS-353",2020-09-21 11:12:24,13.62,90.53,2020-09-21 04:12:24,2020-09-21,4,"am",14
"FS-353",2020-09-21 11:20:45,13.4,91.47,2020-09-21 04:20:45,2020-09-21,4,"am",14
"FS-353",2020-09-21 11:33:16,13.2,92.14,2020-09-21 04:33:16,2020-09-21,4,"am",14
"FS-353",2020-09-21 11:37:40,13.14,92.25,2020-09-21 04:37:40,2020-09-21,4,"am",14
"FS-353",2020-09-21 13:02:02,13.45,86.72,2020-09-21 06:02:02,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:06:23,13.51,86.36,2020-09-21 06:06:23,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:09:15,13.58,86.78,2020-09-21 06:09:15,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:13:02,13.61,85.48,2020-09-21 06:13:02,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:15:30,13.67,84.01,2020-09-21 06:15:30,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:23:03,13.67,85.13,2020-09-21 06:23:03,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:33:30,13.5,87.33,2020-09-21 06:33:30,2020-09-21,6,"am",14
"FS-353",2020-09-21 13:49:13,13.06,90.01,2020-09-21 06:49:13,2020-09-21,6,"am",14
"FS-353",2020-09-22 08:57:11,15.32,82.06,2020-09-22 01:57:11,2020-09-22,1,"am",14
"FS-353",2020-09-22 09:27:49,14.22,87.34,2020-09-22 02:27:49,2020-09-22,2,"am",14
"FS-353",2020-09-22 10:03:47,13.3,88.2,2020-09-22 03:03:47,2020-09-22,3,"am",14
"FS-353",2020-09-22 13:19:18,11.72,91.19,2020-09-22 06:19:18,2020-09-22,6,"am",14
"FS-353",2020-09-23 07:57:20,12.97,90.22,2020-09-23 00:57:20,2020-09-23,0,"am",14
"FS-354",2020-07-12 11:53:48,19.23,55.32,2020-07-12 04:53:48,2020-07-12,4,"am",3
"FS-354",2020-07-23 13:26:20,14.38,90.55,2020-07-23 06:26:20,2020-07-23,6,"am",5
"FS-354",2020-07-26 13:27:32,16.25,86.57,2020-07-26 06:27:32,2020-07-26,6,"am",5
"FS-354",2020-07-28 13:29:21,16.21,82.01,2020-07-28 06:29:21,2020-07-28,6,"am",5
"FS-354",2020-07-29 13:29:02,16.52,78.78,2020-07-29 06:29:02,2020-07-29,6,"am",5
"FS-354",2020-07-30 13:29:38,15.79,84.57,2020-07-30 06:29:38,2020-07-30,6,"am",6
"FS-354",2020-08-01 13:30:50,15.02,79.38,2020-08-01 06:30:50,2020-08-01,6,"am",6
"FS-354",2020-08-01 13:52:44,20.81,59.25,2020-08-01 06:52:44,2020-08-01,6,"am",6
"FS-354",2020-08-04 13:32:58,14.54,86.75,2020-08-04 06:32:58,2020-08-04,6,"am",6
"FS-354",2020-08-05 13:32:35,12.46,90.64,2020-08-05 06:32:35,2020-08-05,6,"am",6
"FS-354",2020-08-06 13:33:56,11.16,92.82,2020-08-06 06:33:56,2020-08-06,6,"am",6
"FS-354",2020-08-06 13:37:39,11.93,91.69,2020-08-06 06:37:39,2020-08-06,6,"am",6
"FS-354",2020-08-08 12:55:01,15.37,85.79,2020-08-08 05:55:01,2020-08-08,5,"am",7
"FS-354",2020-08-09 12:29:07,17.35,80.41,2020-08-09 05:29:07,2020-08-09,5,"am",7
"FS-354",2020-08-09 12:35:16,17.34,79.71,2020-08-09 05:35:16,2020-08-09,5,"am",7
"FS-354",2020-08-09 12:37:48,17.26,79.26,2020-08-09 05:37:48,2020-08-09,5,"am",7
"FS-354",2020-08-09 12:49:14,17.01,81.88,2020-08-09 05:49:14,2020-08-09,5,"am",7
"FS-354",2020-08-09 12:53:28,17.04,82.47,2020-08-09 05:53:28,2020-08-09,5,"am",7
"FS-354",2020-08-09 13:00:51,17.04,80.07,2020-08-09 06:00:51,2020-08-09,6,"am",7
"FS-354",2020-08-09 13:49:58,18.38,71.7,2020-08-09 06:49:58,2020-08-09,6,"am",7
"FS-354",2020-08-10 11:13:21,17.79,87.84,2020-08-10 04:13:21,2020-08-10,4,"am",7
"FS-354",2020-08-11 12:50:42,17.1,82.69,2020-08-11 05:50:42,2020-08-11,5,"am",7
"FS-354",2020-08-11 12:53:18,17.11,80.15,2020-08-11 05:53:18,2020-08-11,5,"am",7
"FS-354",2020-08-11 12:56:41,17.45,77.08,2020-08-11 05:56:41,2020-08-11,5,"am",7
"FS-354",2020-08-13 12:54:38,18.89,70.12,2020-08-13 05:54:38,2020-08-13,5,"am",8
"FS-354",2020-08-14 13:13:11,19.66,81.11,2020-08-14 06:13:11,2020-08-14,6,"am",8
"FS-354",2020-08-16 11:29:58,21.42,94.64,2020-08-16 04:29:58,2020-08-16,4,"am",8
"FS-354",2020-08-16 12:32:05,21.06,94.14,2020-08-16 05:32:05,2020-08-16,5,"am",8
"FS-354",2020-08-16 12:42:52,21.08,95.06,2020-08-16 05:42:52,2020-08-16,5,"am",8
"FS-354",2020-09-06 10:17:39,18.86,84.34,2020-09-06 03:17:39,2020-09-06,3,"am",11
"FS-354",2020-09-07 10:28:19,18.79,89.56,2020-09-07 03:28:19,2020-09-07,3,"am",11
"FS-358",2020-08-01 13:40:02,15.96,76.51,2020-08-01 06:40:02,2020-08-01,6,"am",6
"FS-358",2020-08-04 13:37:00,14.43,86.67,2020-08-04 06:37:00,2020-08-04,6,"am",6
"FS-358",2020-08-12 13:43:38,16.34,88.53,2020-08-12 06:43:38,2020-08-12,6,"am",7
"FS-358",2020-08-16 09:54:34,23.02,85.63,2020-08-16 02:54:34,2020-08-16,2,"am",8
"FS-358",2020-08-16 10:06:12,22.68,88.95,2020-08-16 03:06:12,2020-08-16,3,"am",8
"FS-358",2020-08-27 13:56:03,15.32,86.52,2020-08-27 06:56:03,2020-08-27,6,"am",9
